VIX,GTITL2YR,GTITL10YR,GTITL30YR,MXJP,MXEU,LP01TREU,LG30TRUU,MXUS,LF98TRUU,MXIN,EONIA,EMUSTRUU,LF94TRUU,LUACTRUU,JPY,MXCN,MXRU,LMBITR,GTDEM30Y,GTDEM10Y,GTJPY10YR,GTDEM2Y,GTJPY30YR,GTJPY2YR,LUMSTRUU,DXY,GTGBP20Y,GTGBP30Y,GBP,ECSURPUS,BDIY,CRY,Cl1,Y,Data
18.02,-0.319,1.763,2.832,1047.82,129.25,382.985,1307.135,2512.36,1945.81,1261.41,-0.368,1071.633,341.342,2802.02,108.72,90.43,609.68,1151.184,1.29,0.629,0.05,-0.556,0.742,-0.141,2040.7,90.766,1.926,1.94,1.398,0.301,1330.0,200.084,67.7,0,2018-04-24
15.49,-0.313,1.782,2.872,1049.85,129.89,382.497,1298.113,2530.46,1943.78,1276.54,-0.367,1066.129,340.395,2798.29,109.58,91.45,606.3,1151.032,1.23,0.557,0.036,-0.592,0.714,-0.144,2044.02,92.449,1.799,1.817,1.363,0.254,1327.0,201.256,67.25,0,2018-05-01
14.71,-0.311,1.862,2.988,1052.03,131.51,382.387,1288.717,2548.71,1946.57,1260.57,-0.36,1055.161,337.967,2796.5,109.06,92.39,606.59,1157.66,1.245,0.56,0.046,-0.584,0.738,-0.134,2046.04,93.12,1.858,1.863,1.355,0.13,1432.0,202.089,69.06,0,2018-05-08
14.63,-0.076,1.95,3.067,1066.67,132.48,382.474,1289.514,2584.47,1948.0,1258.21,-0.361,1055.729,336.142,2786.97,110.29,94.02,625.7,1155.603,1.313,0.643,0.052,-0.555,0.746,-0.135,2036.48,93.219,1.911,1.915,1.352,0.156,1468.0,203.453,71.31,0,2018-05-15
13.22,0.184,2.323,3.38,1070.4,133.99,381.162,1287.885,2596.86,1947.44,1226.57,-0.371,1056.289,334.374,2789.18,110.94,93.79,634.29,1154.257,1.261,0.558,0.048,-0.611,0.758,-0.143,2038.57,93.609,1.926,1.927,1.343,0.187,1199.0,206.201,72.13,0,2018-05-22
17.02,2.702,3.148,3.673,1040.96,129.7,377.231,1281.603,2565.19,1941.8,1240.67,-0.366,1065.492,335.289,2833.34,108.77,92.42,614.72,1162.848,0.998,0.257,0.028,-0.681,0.709,-0.15,2067.14,94.82,1.664,1.676,1.324,0.131,1057.0,201.816,66.73,0,2018-05-29
12.4,0.974,2.777,3.474,1049.08,130.41,380.362,1285.913,2622.35,1951.18,1228.07,-0.358,1059.17,337.184,2808.6,109.58,95.82,620.51,1162.761,1.085,0.366,0.047,-0.661,0.72,-0.132,2053.41,93.876,1.737,1.75,1.338,0.227,1249.0,199.186,65.52,0,2018-06-05
12.34,0.948,2.842,3.567,1059.99,130.57,378.942,1287.08,2659.25,1959.73,1265.73,-0.357,1053.139,336.481,2802.9,110.26,96.25,600.13,1162.135,1.176,0.489,0.049,-0.596,0.728,-0.131,2049.5,93.818,1.843,1.848,1.34,0.195,1390.0,200.144,66.36,0,2018-06-12
13.35,0.573,2.552,3.461,1032.46,129.13,379.964,1277.535,2637.68,1962.69,1250.19,-0.365,1047.362,336.303,2807.54,109.95,91.31,574.62,1163.144,1.134,0.37,0.029,-0.632,0.706,-0.139,2056.32,95.013,1.749,1.754,1.317,0.301,1419.0,193.825,65.07,0,2018-06-19
15.92,1.024,2.885,3.564,1025.85,127.1,377.55,1281.292,2598.87,1959.95,1253.95,-0.364,1054.159,336.567,2799.01,110.0,87.83,584.81,1163.651,1.114,0.339,0.031,-0.674,0.71,-0.138,2057.92,94.676,1.759,1.769,1.323,0.183,1323.0,197.244,70.53,0,2018-06-26
16.14,0.654,2.631,3.386,1005.23,128.07,376.396,1276.316,2589.18,1950.4,1246.72,-0.358,1055.962,338.634,2812.5,110.55,86.18,606.92,1165.229,0.988,0.292,0.027,-0.679,0.7,-0.131,2062.41,94.591,1.688,1.701,1.317,0.228,1476.0,197.48,74.14,0,2018-07-03
12.64,0.75,2.667,3.425,1020.72,130.3,379.697,1287.539,2666.24,1960.52,1273.11,-0.362,1064.628,338.825,2821.2,111.27,86.56,637.86,1166.749,1.032,0.318,0.038,-0.644,0.686,-0.13,2062.35,94.158,1.72,1.736,1.325,0.252,1555.0,198.293,74.11,0,2018-07-10
12.06,0.539,2.465,3.393,1037.81,129.75,380.197,1288.405,2681.07,1963.56,1277.96,-0.362,1066.547,338.268,2827.12,112.88,85.5,616.85,1168.983,1.012,0.344,0.036,-0.635,0.676,-0.134,2066.02,94.985,1.692,1.716,1.313,0.281,1721.0,191.094,68.08,0,2018-07-17
12.41,0.669,2.68,3.494,1038.09,130.89,380.064,1291.874,2688.87,1967.4,1299.55,-0.367,1067.568,337.454,2820.82,111.28,86.01,605.4,1167.94,1.051,0.395,0.079,-0.616,0.806,-0.127,2060.49,94.613,1.696,1.718,1.314,0.214,1774.0,193.189,68.52,0,2018-07-24
12.83,0.728,2.716,3.488,1040.19,132.0,380.895,1297.887,2683.96,1974.4,1325.06,-0.366,1071.43,336.679,2830.22,111.8,84.64,623.39,1167.416,1.087,0.442,0.057,-0.579,0.75,-0.114,2060.55,94.554,1.75,1.768,1.313,0.184,1747.0,194.53,68.76,0,2018-07-31
10.93,0.9,2.866,3.567,1038.71,131.63,381.415,1295.651,2725.23,1982.41,1334.25,-0.355,1067.744,334.546,2832.66,111.23,82.93,608.62,1166.679,1.054,0.406,0.109,-0.588,0.853,-0.112,2060.92,95.186,1.738,1.759,1.295,0.102,1732.0,194.495,69.17,0,2018-08-07
13.31,1.221,3.024,3.65,1017.16,129.68,380.963,1278.842,2708.04,1979.87,1339.9,-0.357,1055.844,332.855,2835.75,111.09,80.55,573.81,1168.55,0.991,0.326,0.106,-0.644,0.844,-0.119,2067.56,96.731,1.706,1.73,1.271,0.068,1725.0,190.436,67.04,0,2018-08-14
12.86,1.049,2.983,3.627,1005.73,129.41,381.188,1286.261,2729.33,1984.15,1359.16,-0.36,1061.653,334.854,2849.59,110.45,81.24,567.99,1170.303,0.989,0.329,0.081,-0.609,0.823,-0.129,2072.63,95.256,1.721,1.747,1.288,0.06,1736.0,190.008,67.35,0,2018-08-21
12.5,1.253,3.182,3.714,1031.75,129.82,380.661,1291.756,2762.85,1989.85,1385.17,-0.363,1062.452,334.92,2842.23,111.08,83.32,571.64,1170.722,1.05,0.379,0.093,-0.585,0.839,-0.119,2070.56,94.72,1.757,1.781,1.289,0.041,1684.0,191.712,68.53,0,2018-08-28
13.16,1.159,3.012,3.68,1022.85,127.92,379.863,1280.415,2762.12,1989.14,1360.27,-0.342,1052.589,333.068,2833.71,111.4,80.89,569.73,1170.002,1.032,0.355,0.116,-0.59,0.855,-0.118,2068.6,95.439,1.758,1.785,1.285,0.082,1513.0,192.124,69.87,0,2018-09-04
13.22,0.767,2.94,3.545,1012.43,126.35,381.058,1283.488,2752.27,1989.31,1333.93,-0.361,1052.791,332.147,2829.21,111.62,75.7,559.17,1166.18,1.104,0.429,0.11,-0.544,0.833,-0.112,2061.92,95.249,1.823,1.849,1.301,0.069,1439.0,191.667,69.25,0,2018-09-11
12.79,0.617,2.787,3.458,1049.03,127.54,382.292,1294.421,2767.04,1997.3,1333.13,-0.366,1058.572,332.915,2824.72,112.35,77.0,594.03,1162.178,1.126,0.479,0.112,-0.528,0.847,-0.111,2056.76,94.64,1.882,1.912,1.313,0.059,1356.0,190.562,69.85,0,2018-09-18
12.42,0.829,2.875,3.483,1083.71,129.42,382.477,1301.821,2777.6,1995.94,1303.12,-0.367,1065.163,333.495,2822.62,112.92,79.27,620.44,1160.162,1.16,0.542,0.128,-0.504,0.907,-0.107,2053.74,94.133,1.954,1.981,1.317,0.094,1450.0,195.123,72.28,0,2018-09-25
12.05,1.47,3.448,3.823,1087.37,128.85,382.049,1302.134,2783.88,2004.71,1292.85,-0.351,1070.88,332.038,2835.83,113.72,77.82,625.15,1162.995,1.052,0.421,0.125,-0.569,0.914,-0.118,2060.59,95.507,1.858,1.892,1.298,0.118,1570.0,199.969,75.23,0,2018-10-02
15.95,1.374,3.472,3.922,1051.18,125.98,381.758,1290.482,2739.78,1986.14,1199.92,-0.362,1061.481,329.199,2808.17,113.08,73.75,613.16,1154.772,1.164,0.547,0.156,-0.531,0.943,-0.12,2044.28,95.668,2.037,2.065,1.313,0.255,1503.0,200.372,74.96,1,2018-10-09
17.62,1.287,3.45,3.906,1008.17,123.26,380.985,1295.1,2674.04,1987.23,1235.01,-0.368,1065.108,331.517,2811.77,112.17,72.25,614.5,1154.558,1.116,0.49,0.144,-0.57,0.91,-0.118,2048.28,95.048,1.965,1.994,1.319,0.241,1578.0,199.721,71.92,1,2018-10-16
20.71,1.221,3.589,4.064,985.15,119.74,378.837,1285.087,2606.84,1974.82,1171.12,-0.368,1059.864,329.437,2800.67,112.21,71.57,587.44,1156.7,1.022,0.408,0.146,-0.612,0.912,-0.118,2047.02,95.961,1.834,1.868,1.3,0.154,1577.0,194.969,66.43,1,2018-10-23
23.35,1.124,3.472,3.991,963.69,120.19,376.917,1277.686,2551.09,1963.94,1187.78,-0.369,1058.042,329.508,2800.13,112.88,68.65,585.63,1157.615,1.014,0.368,0.116,-0.631,0.857,-0.128,2050.55,97.011,1.771,1.817,1.271,0.082,1513.0,191.758,66.18,0,2018-10-30
19.91,0.916,3.394,3.934,991.63,122.51,379.646,1287.312,2620.68,1975.01,1232.31,-0.362,1060.159,329.653,2793.72,113.48,74.41,613.46,1152.397,1.067,0.433,0.125,-0.608,0.884,-0.131,2040.18,96.317,1.902,1.938,1.308,0.099,1395.0,191.21,62.21,0,2018-11-06
20.02,1.014,3.443,4.002,978.5,123.25,378.302,1279.074,2586.65,1966.07,1238.77,-0.361,1057.742,328.178,2799.26,113.95,72.65,586.26,1156.133,1.053,0.408,0.109,-0.573,0.869,-0.143,2046.7,97.303,1.933,1.973,1.299,0.097,1064.0,184.537,55.69,0,2018-11-13
22.48,1.358,3.614,4.12,971.4,118.85,369.625,1263.456,2510.5,1940.96,1240.92,-0.362,1051.556,327.631,2790.35,112.7,72.74,593.68,1161.626,1.011,0.349,0.098,-0.598,0.843,-0.145,2057.81,96.836,1.881,1.961,1.28,0.08,1003.0,183.785,53.43,0,2018-11-20
19.02,0.858,3.287,3.886,981.64,120.99,370.494,1259.814,2549.36,1942.31,1241.79,-0.362,1048.404,324.141,2790.81,113.78,74.38,581.14,1163.606,1.015,0.348,0.087,-0.585,0.807,-0.144,2060.04,97.369,1.9,1.997,1.274,0.003,1339.0,179.921,51.56,0,2018-11-27
20.74,0.652,3.153,3.786,983.84,121.32,369.426,1270.714,2567.52,1956.3,1265.13,-0.349,1060.39,330.194,2805.5,112.77,77.24,614.29,1172.872,0.908,0.261,0.068,-0.62,0.786,-0.134,2073.43,96.965,1.798,1.919,1.272,-0.06,1237.0,184.138,53.25,0,2018-12-04
21.76,0.653,3.119,3.674,942.58,116.49,365.454,1264.764,2507.24,1947.61,1225.33,-0.359,1061.963,330.602,2809.88,113.31,73.17,603.6,1175.542,0.828,0.231,0.044,-0.606,0.79,-0.145,2081.67,97.388,1.648,1.722,1.252,-0.027,1364.0,181.802,51.65,1,2018-12-11
25.58,0.541,2.935,3.598,937.32,115.19,368.162,1265.22,2420.6,1937.74,1268.32,-0.362,1068.273,330.995,2829.79,112.59,71.84,585.97,1176.441,0.857,0.243,0.02,-0.609,0.755,-0.16,2090.67,97.104,1.709,1.789,1.263,0.003,1395.0,174.42,46.24,1,2018-12-18
36.07,0.538,2.827,3.56,851.64,113.41,367.606,1251.578,2234.85,1898.08,1238.51,-0.374,1067.336,330.83,2826.86,110.2,70.12,561.64,1180.758,0.867,0.247,0.013,-0.616,0.701,-0.151,2093.79,96.581,1.709,1.78,1.268,0.046,1271.0,168.356,42.53,1,2018-12-25
25.42,0.467,2.739,3.528,894.7,114.2,367.7,1256.668,2383.55,1909.36,1266.29,-0.355,1069.113,329.548,2829.02,109.73,71.2,572.03,1182.458,0.871,0.239,-0.005,-0.62,0.704,-0.147,2103.22,96.085,1.745,1.817,1.275,-0.149,1271.0,169.802,45.41,0,2019-01-01
20.47,0.531,2.952,3.732,909.6,116.88,368.144,1278.958,2450.48,1957.67,1251.64,-0.365,1079.395,332.024,2836.11,108.59,71.9,598.1,1185.698,0.867,0.225,0.004,-0.582,0.698,-0.141,2103.55,95.903,1.713,1.806,1.272,-0.191,1262.0,175.965,49.78,0,2019-01-08
18.6,0.41,2.872,3.735,926.51,117.82,371.178,1287.857,2484.96,1969.3,1266.59,-0.366,1084.265,333.742,2839.66,108.62,74.66,610.58,1187.583,0.819,0.204,0.006,-0.625,0.696,-0.156,2106.53,96.039,1.701,1.78,1.273,-0.205,1096.0,178.978,52.11,0,2019-01-15
20.8,0.323,2.739,3.602,934.3,119.8,374.082,1295.461,2506.74,1979.83,1269.34,-0.371,1090.533,330.495,2858.09,109.32,75.32,622.61,1187.473,0.836,0.234,-0.005,-0.596,0.678,-0.173,2105.37,96.303,1.753,1.833,1.296,-0.176,1036.0,178.99,52.57,0,2019-01-22
19.13,0.273,2.632,3.48,934.88,120.52,375.139,1300.992,2514.36,1982.36,1241.48,-0.369,1095.343,334.405,2874.42,109.38,77.14,635.81,1187.617,0.797,0.199,0.001,-0.575,0.655,-0.16,2109.42,95.821,1.68,1.749,1.314,-0.173,797.0,179.177,53.31,0,2019-01-29
15.57,0.437,2.792,3.647,948.08,123.34,377.216,1316.655,2609.03,2007.31,1274.38,-0.365,1106.559,334.289,2897.86,109.92,79.98,653.83,1190.68,0.773,0.169,-0.015,-0.57,0.597,-0.17,2114.09,96.067,1.654,1.733,1.295,-0.177,629.0,179.952,53.66,0,2019-02-05
15.43,0.526,2.842,3.698,941.98,122.63,377.536,1313.067,2616.96,2008.21,1257.42,-0.362,1104.117,333.292,2899.28,110.52,79.99,648.03,1194.137,0.753,0.131,-0.019,-0.574,0.593,-0.167,2116.79,96.709,1.618,1.692,1.289,-0.225,598.0,178.208,53.1,0,2019-02-12
14.88,0.407,2.786,3.641,962.16,124.68,379.999,1318.834,2649.94,2014.94,1225.83,-0.369,1107.745,335.687,2907.45,110.52,79.87,625.51,1195.675,0.733,0.104,-0.035,-0.572,0.584,-0.182,2121.22,96.52,1.624,1.697,1.306,-0.482,635.0,182.239,56.09,0,2019-02-19
15.17,0.328,2.702,3.627,969.13,126.17,383.547,1327.314,2663.74,2025.31,1261.72,-0.368,1111.724,336.341,2911.37,110.72,83.1,636.48,1198.749,0.743,0.117,-0.032,-0.541,0.601,-0.168,2123.0,96.003,1.67,1.747,1.325,-0.513,649.0,181.402,55.5,0,2019-02-26
14.74,0.311,2.705,3.644,969.74,126.83,385.341,1326.636,2659.96,2029.03,1281.07,-0.368,1109.34,334.826,2904.71,111.92,84.53,628.52,1197.219,0.803,0.167,0.004,-0.51,0.643,-0.142,2117.93,96.866,1.711,1.774,1.315,-0.466,663.0,181.896,56.56,0,2019-03-05
13.77,0.219,2.538,3.58,962.45,125.99,385.293,1326.741,2661.99,2027.68,1315.27,-0.369,1114.723,338.621,2925.22,111.31,83.27,629.5,1203.032,0.715,0.054,-0.035,-0.552,0.589,-0.155,2130.88,96.935,1.618,1.688,1.307,-0.519,647.0,181.307,56.87,0,2019-03-12
13.56,0.176,2.492,3.557,966.13,129.74,388.46,1336.767,2700.29,2038.17,1329.39,-0.366,1120.339,341.601,2927.48,111.37,84.9,649.94,1204.159,0.75,0.095,-0.047,-0.534,0.556,-0.167,2133.34,96.383,1.608,1.673,1.327,-0.406,712.0,185.236,59.03,0,2019-03-19
14.68,0.204,2.465,3.47,968.25,127.35,388.116,1335.276,2686.23,2042.02,1319.09,-0.369,1127.011,346.27,2970.01,110.46,82.14,655.56,1213.416,0.581,-0.017,-0.07,-0.569,0.533,-0.172,2150.57,96.736,1.454,1.529,1.322,-0.348,683.0,185.229,59.94,0,2019-03-26
13.36,0.256,2.522,3.488,965.62,129.9,390.801,1339.295,2732.65,2052.31,1349.92,-0.356,1127.606,342.615,2965.51,111.35,85.11,650.01,1214.739,0.596,-0.05,-0.069,-0.618,0.517,-0.162,2144.01,97.361,1.475,1.547,1.308,-0.333,674.0,186.373,62.58,0,2019-04-02
14.28,0.215,2.422,3.394,971.84,130.11,391.376,1344.717,2742.87,2060.86,1347.18,-0.368,1130.225,342.978,2972.85,111.13,87.59,667.85,1214.02,0.622,-0.011,-0.054,-0.582,0.534,-0.167,2144.67,97.006,1.553,1.636,1.304,-0.33,725.0,188.564,63.98,0,2019-04-09
12.18,0.487,2.592,3.554,976.15,131.27,393.587,1349.401,2771.1,2072.23,1354.95,-0.364,1127.488,339.4,2971.72,112.0,87.24,667.77,1214.135,0.728,0.065,-0.028,-0.575,0.54,-0.156,2140.06,97.043,1.651,1.724,1.305,-0.317,749.0,187.28,64.05,0,2019-04-16
12.28,0.57,2.673,3.639,975.69,132.07,394.424,1347.945,2796.08,2072.81,1333.91,-0.366,1129.671,337.925,2975.14,111.79,86.87,681.69,1215.557,0.69,0.04,-0.035,-0.58,0.567,-0.155,2141.68,97.636,1.671,1.738,1.295,-0.189,821.0,187.585,66.3,0,2019-04-23
13.12,0.477,2.554,3.527,972.85,132.04,394.117,1347.475,2806.7,2077.06,1351.55,-0.37,1131.685,341.362,2990.68,111.32,85.81,664.04,1221.282,0.653,0.012,-0.048,-0.59,0.558,-0.155,2147.53,97.479,1.627,1.692,1.304,-0.182,1011.0,184.25,63.91,0,2019-04-30
19.32,0.505,2.618,3.592,961.8,128.75,392.743,1346.578,2748.46,2073.2,1314.61,-0.356,1133.798,341.774,2996.96,110.34,83.33,657.32,1226.771,0.614,-0.039,-0.057,-0.611,0.542,-0.158,2153.51,97.628,1.595,1.677,1.306,-0.23,936.0,179.488,61.4,0,2019-05-07
18.06,0.678,2.728,3.671,924.74,127.01,389.634,1339.492,2701.32,2062.24,1280.82,-0.365,1131.325,341.378,2994.03,109.66,79.83,655.48,1231.101,0.57,-0.071,-0.057,-0.639,0.532,-0.163,2158.16,97.526,1.556,1.645,1.292,-0.235,1043.0,179.991,61.78,0,2019-05-14
14.95,0.578,2.642,3.583,934.23,128.06,390.576,1343.265,2730.08,2068.22,1328.06,-0.37,1134.306,340.061,2994.52,110.66,76.92,677.21,1231.542,0.591,-0.064,-0.051,-0.632,0.534,-0.159,2157.09,98.062,1.539,1.625,1.273,-0.181,1049.0,181.968,62.99,0,2019-05-21
17.5,0.649,2.681,3.608,933.99,126.78,389.469,1339.994,2670.4,2063.41,1352.04,-0.366,1137.063,343.056,3015.5,109.54,74.78,671.84,1234.52,0.485,-0.162,-0.079,-0.648,0.484,-0.165,2166.11,97.952,1.401,1.503,1.267,-0.228,1082.0,180.26,59.14,0,2019-05-28
16.97,0.548,2.514,3.436,902.55,125.71,387.93,1338.452,2671.61,2057.94,1367.2,-0.359,1141.685,346.278,3036.46,108.23,74.26,693.6,1238.485,0.405,-0.208,-0.108,-0.658,0.439,-0.193,2177.65,97.072,1.38,1.491,1.269,-0.244,1122.0,175.49,53.48,0,2019-06-04
15.99,0.429,2.391,3.372,939.42,128.42,391.293,1355.109,2750.57,2079.24,1360.52,-0.252,1151.448,348.951,3045.95,108.46,77.11,711.74,1239.381,0.383,-0.233,-0.114,-0.679,0.351,-0.194,2177.99,96.686,1.325,1.437,1.273,-0.329,1105.0,174.868,53.27,0,2019-06-11
15.15,0.234,2.112,3.147,922.07,129.73,393.128,1358.821,2781.49,2084.31,1327.23,-0.368,1157.593,347.18,3067.55,108.46,76.47,720.16,1240.279,0.268,-0.321,-0.13,-0.77,0.361,-0.204,2182.97,97.644,1.297,1.422,1.255,-0.242,1135.0,176.098,53.9,0,2019-06-18
16.28,0.29,2.158,3.156,931.13,129.3,395.323,1372.337,2778.96,2097.58,1336.92,-0.368,1166.104,351.382,3101.03,107.24,77.91,730.2,1242.539,0.243,-0.332,-0.158,-0.746,0.341,-0.233,2188.98,96.14,1.295,1.417,1.269,-0.341,1280.0,180.878,57.83,0,2019-06-25
12.93,0.02,1.837,2.857,958.03,131.24,397.87,1378.76,2833.05,2103.08,1350.89,-0.36,1174.58,350.806,3117.69,107.88,80.73,739.69,1243.625,0.248,-0.369,-0.15,-0.767,0.374,-0.219,2192.94,96.726,1.232,1.354,1.262,-0.415,1446.0,177.843,56.25,0,2019-07-02
14.09,0.073,1.731,2.738,949.47,130.79,397.902,1374.977,2840.84,2101.75,1310.21,-0.367,1172.229,349.32,3103.17,108.81,78.07,737.76,1245.182,0.25,-0.356,-0.145,-0.743,0.344,-0.2,2190.77,97.489,1.232,1.352,1.247,-0.386,1759.0,180.708,57.83,0,2019-07-09
12.86,-0.037,1.61,2.681,945.32,131.11,397.946,1377.601,2863.9,2104.97,1326.97,-0.366,1173.218,348.359,3092.38,108.27,79.57,728.54,1247.697,0.332,-0.246,-0.126,-0.741,0.38,-0.189,2190.79,97.395,1.313,1.433,1.242,-0.386,2011.0,180.084,57.62,0,2019-07-16
12.61,-0.032,1.601,2.701,946.73,131.94,398.478,1378.423,2866.4,2104.79,1290.27,-0.369,1176.866,350.445,3109.56,108.17,79.5,708.1,1250.274,0.24,-0.356,-0.151,-0.782,0.368,-0.208,2198.24,97.705,1.197,1.316,1.244,-0.254,2165.0,179.036,56.77,0,2019-07-23
13.94,0.002,1.584,2.695,950.59,129.87,398.389,1380.596,2873.57,2109.43,1255.55,-0.366,1179.583,347.629,3116.61,108.62,79.47,714.91,1252.449,0.173,-0.401,-0.157,-0.767,0.354,-0.215,2199.16,98.05,1.203,1.354,1.217,-0.272,1899.0,178.344,58.05,0,2019-07-30
20.17,-0.021,1.512,2.548,906.3,123.83,396.883,1369.969,2746.94,2092.71,1245.95,-0.357,1180.516,353.881,3164.48,106.42,72.82,682.88,1262.453,-0.04,-0.538,-0.187,-0.824,0.307,-0.224,2209.95,97.63,1.032,1.191,1.215,-0.266,1734.0,170.54,53.63,0,2019-08-06
17.52,0.131,1.616,2.612,899.17,125.42,396.382,1359.371,2789.55,2099.73,1243.59,-0.358,1175.985,354.114,3181.38,106.57,73.03,683.05,1267.964,-0.134,-0.611,-0.241,-0.882,0.178,-0.288,2206.99,97.812,0.985,1.143,1.206,-0.271,1864.0,173.087,57.1,0,2019-08-13
17.5,0.02,1.37,2.426,910.33,125.04,397.738,1356.425,2764.52,2101.43,1254.91,-0.364,1179.23,357.967,3205.36,106.31,75.92,665.8,1272.217,-0.177,-0.692,-0.24,-0.911,0.192,-0.299,2213.77,98.19,0.885,1.007,1.217,-0.167,2059.0,170.895,56.34,0,2019-08-20
20.31,-0.12,1.136,2.198,900.97,125.8,400.94,1362.61,2733.89,2113.99,1266.9,-0.361,1182.645,361.375,3228.12,105.73,74.39,662.38,1272.155,-0.191,-0.695,-0.271,-0.894,0.156,-0.301,2214.08,97.999,0.939,1.038,1.23,-0.147,2213.0,169.7,54.93,0,2019-08-27
19.66,-0.288,0.872,1.925,913.66,127.98,401.862,1358.769,2768.25,2116.84,1237.87,-0.359,1186.493,360.364,3227.84,105.87,75.03,685.99,1273.024,-0.193,-0.708,-0.291,-0.919,0.104,-0.297,2221.41,99.0,0.805,0.911,1.209,-0.102,2501.0,169.19,53.94,0,2019-09-03
15.2,-0.305,1.019,2.161,943.92,130.35,402.844,1370.279,2835.96,2129.65,1258.82,-0.362,1185.038,354.76,3180.96,107.46,77.6,706.4,1266.753,0.037,-0.55,-0.228,-0.848,0.284,-0.295,2213.97,98.326,1.025,1.13,1.235,-0.059,2393.0,174.94,57.4,0,2019-09-10
14.44,-0.233,0.919,2.002,977.84,131.18,404.381,1371.74,2862.33,2134.04,1238.52,-0.369,1179.648,355.196,3164.4,108.07,78.27,726.35,1254.345,0.079,-0.476,-0.159,-0.72,0.348,-0.253,2212.21,98.261,1.035,1.132,1.25,-0.023,2283.0,178.794,59.34,0,2019-09-17
17.05,-0.228,0.831,1.881,981.37,131.35,404.053,1371.233,2823.4,2134.03,1306.85,-0.458,1186.101,360.216,3211.52,107.09,76.29,716.67,1262.916,-0.123,-0.602,-0.241,-0.741,0.343,-0.324,2220.0,98.337,0.869,0.951,1.249,0.193,2116.0,177.188,57.29,0,2019-09-24
18.56,-0.27,0.855,1.951,968.43,130.76,402.885,1366.342,2797.84,2125.47,1278.81,-0.452,1184.697,355.831,3208.72,107.69,75.04,701.03,1263.079,-0.065,-0.566,-0.157,-0.777,0.402,-0.291,2222.67,99.128,0.863,0.952,1.232,0.173,1809.0,174.088,53.62,0,2019-10-01
20.28,-0.264,0.841,1.957,957.72,127.61,399.482,1362.983,2753.18,2116.04,1258.05,-0.468,1188.865,356.97,3220.93,107.15,74.78,688.04,1271.891,-0.079,-0.596,-0.208,-0.79,0.372,-0.324,2227.88,99.133,0.831,0.925,1.222,0.17,1801.0,173.32,52.63,0,2019-10-08
13.54,-0.261,0.935,2.046,979.14,132.58,403.538,1372.13,2851.91,2128.05,1289.59,-0.465,1186.326,354.28,3190.52,108.86,77.81,707.94,1265.477,0.111,-0.418,-0.176,-0.696,0.389,-0.284,2220.9,98.288,1.064,1.152,1.276,0.21,1898.0,174.749,52.81,0,2019-10-15
14.46,-0.234,0.922,2.066,984.79,132.86,404.488,1376.736,2850.19,2133.56,1306.31,-0.462,1187.799,354.388,3202.75,108.58,77.33,738.74,1261.782,0.155,-0.37,-0.135,-0.664,0.42,-0.244,2219.93,97.526,1.132,1.231,1.295,0.128,1806.0,175.506,54.16,0,2019-10-22
13.2,-0.185,0.986,2.086,1004.83,134.09,404.093,1379.131,2890.81,2139.04,1332.49,-0.463,1187.637,350.785,3194.52,108.92,78.22,757.52,1260.432,0.173,-0.353,-0.11,-0.64,0.422,-0.208,2222.4,97.69,1.137,1.236,1.286,0.136,1802.0,178.375,55.54,0,2019-10-29
13.1,-0.189,1.027,2.118,1023.62,136.04,405.378,1380.157,2925.53,2139.47,1350.64,-0.464,1187.731,352.332,3190.95,109.13,80.92,777.71,1261.744,0.229,-0.311,-0.131,-0.643,0.38,-0.241,2223.01,97.983,1.182,1.289,1.287,0.168,1656.0,182.09,57.23,0,2019-11-05
12.68,-0.103,1.215,2.322,1031.84,136.89,405.648,1377.526,2943.38,2137.76,1339.0,-0.455,1185.905,350.529,3189.78,109.09,80.21,767.77,1258.097,0.275,-0.254,-0.029,-0.629,0.481,-0.167,2224.87,98.309,1.209,1.314,1.286,0.139,1354.0,179.804,56.8,0,2019-11-12
12.86,0.045,1.243,2.34,1023.25,136.27,405.18,1374.754,2972.22,2132.75,1342.46,-0.456,1186.46,351.796,3215.94,108.5,80.11,762.17,1262.688,0.182,-0.341,-0.089,-0.638,0.439,-0.208,2229.44,97.856,1.166,1.272,1.293,0.086,1304.0,177.155,55.21,0,2019-11-19
11.54,-0.019,1.167,2.276,1029.56,137.26,406.6,1377.408,2993.61,2137.12,1353.72,-0.451,1191.792,352.477,3233.55,109.08,80.43,753.39,1267.587,0.147,-0.373,-0.101,-0.642,0.408,-0.193,2231.25,98.252,1.107,1.213,1.286,0.087,1426.0,181.1,58.41,0,2019-11-26
15.96,0.043,1.284,2.418,1030.45,133.81,408.048,1376.923,2947.99,2136.6,1350.26,-0.447,1189.873,355.483,3241.34,108.53,79.31,738.87,1268.66,0.16,-0.35,-0.031,-0.641,0.44,-0.158,2233.98,97.737,1.09,1.189,1.301,0.138,1606.0,177.589,56.1,0,2019-12-03
15.68,-0.042,1.241,2.401,1035.95,136.12,410.301,1387.869,2983.78,2152.37,1332.13,-0.456,1194.427,355.102,3231.55,108.74,80.33,760.65,1270.363,0.228,-0.297,-0.022,-0.643,0.426,-0.123,2230.48,97.413,1.198,1.291,1.318,0.107,1528.0,182.167,59.24,0,2019-12-10
