VIX,VIX_lag_7,VIX_lag_2,VIX_lag_4,GTITL2YR,GTITL2YR_lag_7,GTITL2YR_lag_2,GTITL2YR_lag_4,GTITL10YR,GTITL10YR_lag_7,GTITL10YR_lag_2,GTITL10YR_lag_4,GTITL30YR,GTITL30YR_lag_7,GTITL30YR_lag_2,GTITL30YR_lag_4,MXJP,MXJP_lag_7,MXJP_lag_2,MXJP_lag_4,MXEU,MXEU_lag_7,MXEU_lag_2,MXEU_lag_4,LP01TREU,LP01TREU_lag_7,LP01TREU_lag_2,LP01TREU_lag_4,LG30TRUU,LG30TRUU_lag_7,LG30TRUU_lag_2,LG30TRUU_lag_4,MXUS,MXUS_lag_7,MXUS_lag_2,MXUS_lag_4,LF98TRUU,LF98TRUU_lag_7,LF98TRUU_lag_2,LF98TRUU_lag_4,MXIN,MXIN_lag_7,MXIN_lag_2,MXIN_lag_4,EONIA,EONIA_lag_7,EONIA_lag_2,EONIA_lag_4
10.95,12.69,11.58,11.79,2.2,2.228,2.05,2.099,3.443,3.508,3.378,3.423,4.075,4.069,3.986,4.029,713.48,685.31,703.02,692.57,98.73,93.82,97.74,97.45,141.532,135.72,140.443,140.43,503.331,487.124,498.206,495.363,1152.02,1124.35,1131.95,1133.34,784.14,753.16,775.84,772.4,298.75,269.96,289.36,281.93,2.03,2.07,2.08,2.08
10.45,13.29,11.68,11.08,2.227,2.158,2.173,2.055,3.487,3.488,3.43,3.428,4.116,4.091,4.037,4.032,717.16,689.95,712.21,702.74,99.72,94.72,98.51,98.14,142.357,137.174,141.178,140.851,503.193,491.456,498.583,497.801,1159.0,1121.5,1135.38,1142.72,786.88,762.86,778.47,774.97,301.5,275.71,296.99,290.89,2.08,2.08,2.08,2.07
10.99,12.39,10.95,11.58,2.214,2.065,2.2,2.05,3.446,3.384,3.443,3.378,4.061,3.957,4.075,3.986,714.25,687.67,713.48,703.02,100.11,96.56,98.73,97.74,142.596,138.661,141.532,140.443,503.752,496.066,503.331,498.206,1160.08,1127.45,1152.02,1131.95,788.61,772.94,784.14,775.84,309.07,278.77,298.75,289.36,2.07,2.04,2.03,2.08
11.75,11.79,10.45,11.68,2.277,2.099,2.227,2.173,3.527,3.423,3.487,3.43,4.124,4.029,4.116,4.037,726.5,692.57,717.16,712.21,101.73,97.45,99.72,98.51,143.342,140.43,142.357,141.178,506.675,495.363,503.193,498.583,1172.72,1133.34,1159.0,1135.38,790.3,772.4,786.88,778.47,317.33,281.93,301.5,296.99,2.11,2.08,2.08,2.08
12.4,11.08,10.99,10.95,2.314,2.055,2.214,2.2,3.575,3.428,3.446,3.443,4.155,4.032,4.061,4.075,725.38,702.74,714.25,713.48,101.71,98.14,100.11,98.73,142.884,140.851,142.596,141.532,506.174,497.801,503.752,503.331,1159.08,1142.72,1160.08,1152.02,786.79,774.97,788.61,784.14,309.73,290.89,309.07,298.75,2.09,2.07,2.07,2.03
13.52,11.58,11.75,10.45,2.193,2.05,2.277,2.227,3.439,3.378,3.527,3.487,4.036,3.986,4.124,4.116,753.92,703.02,726.5,717.16,101.74,97.74,101.73,99.72,143.559,140.443,143.342,142.357,507.795,498.206,506.675,503.193,1148.46,1131.95,1172.72,1159.0,789.15,775.84,790.3,786.88,315.13,289.36,317.33,301.5,2.08,2.08,2.11,2.08
13.34,11.68,12.4,10.99,2.201,2.173,2.314,2.214,3.382,3.43,3.575,3.446,3.976,4.037,4.155,4.061,766.99,712.21,725.38,714.25,101.54,98.51,101.71,100.11,144.465,141.178,142.884,142.596,508.682,498.583,506.174,503.752,1147.11,1135.38,1159.08,1160.08,792.54,778.47,786.79,788.61,309.51,296.99,309.73,309.07,2.08,2.08,2.09,2.07
13.65,10.95,13.52,11.75,2.229,2.2,2.193,2.277,3.355,3.443,3.439,3.527,3.947,4.075,4.036,4.124,768.72,713.48,753.92,726.5,99.96,98.73,101.74,101.73,144.308,141.532,143.559,143.342,509.468,503.331,507.795,506.675,1138.83,1152.02,1148.46,1172.72,793.88,784.14,789.15,790.3,314.58,298.75,315.13,317.33,2.08,2.03,2.08,2.11
12.93,10.45,13.34,12.4,2.156,2.227,2.201,2.314,3.284,3.487,3.382,3.575,3.889,4.116,3.976,4.155,777.95,717.16,766.99,725.38,102.83,99.72,101.54,101.71,144.548,142.357,144.465,142.884,512.349,503.193,508.682,506.174,1161.99,1159.0,1147.11,1159.08,792.89,786.88,792.54,786.79,321.61,301.5,309.51,309.73,2.09,2.08,2.08,2.09
12.39,10.99,13.65,13.52,2.209,2.214,2.229,2.193,3.3,3.446,3.355,3.439,3.913,4.061,3.947,4.036,796.72,714.25,768.72,753.92,102.95,100.11,99.96,101.74,144.927,142.596,144.308,143.559,512.206,503.752,509.468,507.795,1160.63,1160.08,1138.83,1148.46,793.96,788.61,793.88,789.15,331.92,309.07,314.58,315.13,2.08,2.07,2.08,2.08
12.64,11.75,12.93,13.34,2.222,2.277,2.156,2.201,3.284,3.527,3.284,3.382,3.879,4.124,3.889,3.976,818.81,726.5,777.95,766.99,104.34,101.73,102.83,101.54,144.87,143.342,144.548,144.465,509.768,506.675,512.349,508.682,1151.6,1172.72,1161.99,1147.11,787.28,790.3,792.89,792.54,343.35,317.33,321.61,309.51,2.08,2.11,2.09,2.08
12.76,12.4,12.39,13.65,2.287,2.314,2.209,2.229,3.334,3.575,3.3,3.355,3.898,4.155,3.913,3.947,833.94,725.38,796.72,768.72,104.32,101.71,102.95,99.96,144.515,142.884,144.927,144.308,508.704,506.174,512.206,509.468,1145.85,1159.08,1160.63,1138.83,785.82,786.79,793.96,793.88,342.77,309.73,331.92,314.58,2.08,2.09,2.08,2.08
13.2,13.52,12.64,12.93,2.455,2.193,2.222,2.156,3.38,3.439,3.284,3.284,3.909,4.036,3.879,3.889,865.5,753.92,818.81,777.95,106.33,101.74,104.34,102.83,144.99,143.559,144.87,144.548,508.855,507.795,509.768,512.349,1145.62,1148.46,1151.6,1161.99,785.53,789.15,787.28,792.89,354.56,315.13,343.35,321.61,2.15,2.08,2.08,2.09
15.63,13.34,12.76,12.39,2.506,2.201,2.287,2.209,3.381,3.382,3.334,3.3,3.923,3.976,3.898,3.913,856.41,766.99,833.94,796.72,103.78,101.54,104.32,102.95,144.073,144.465,144.515,144.927,505.153,508.682,508.704,512.206,1117.47,1147.11,1145.85,1160.63,779.79,792.54,785.82,793.96,345.16,309.51,342.77,331.92,2.02,2.08,2.08,2.08
15.33,13.65,13.2,12.64,2.543,2.229,2.455,2.222,3.475,3.355,3.38,3.284,4.002,3.947,3.909,3.879,847.43,768.72,865.5,818.81,101.92,99.96,106.33,104.34,145.293,144.308,144.99,144.87,504.917,509.468,508.855,509.768,1110.41,1138.83,1145.62,1151.6,781.86,793.88,785.53,787.28,328.62,314.58,354.56,343.35,2.08,2.08,2.15,2.08
14.53,12.93,15.63,12.76,2.594,2.156,2.506,2.287,3.502,3.284,3.381,3.334,4.028,3.889,3.923,3.898,845.43,777.95,856.41,833.94,101.01,102.83,103.78,104.32,145.963,144.548,144.073,144.515,507.541,512.349,505.153,508.704,1129.18,1161.99,1117.47,1145.85,784.45,792.89,779.79,785.82,323.17,321.61,345.16,342.77,2.08,2.09,2.02,2.08
14.85,12.39,15.33,13.2,2.693,2.209,2.543,2.455,3.62,3.3,3.475,3.38,4.13,3.913,4.002,3.909,889.97,796.72,847.43,865.5,102.57,102.95,101.92,106.33,145.098,144.927,145.293,144.99,505.613,512.206,504.917,508.855,1134.77,1160.63,1110.41,1145.62,780.24,793.96,781.86,785.53,321.38,331.92,328.62,354.56,2.07,2.08,2.08,2.15
13.08,12.64,14.53,15.63,2.753,2.222,2.594,2.506,3.659,3.284,3.502,3.381,4.145,3.879,4.028,3.923,906.81,818.81,845.43,856.41,104.89,104.34,101.01,103.78,145.459,144.87,145.963,144.073,505.298,509.768,507.541,505.153,1150.89,1151.6,1129.18,1117.47,782.01,787.28,784.45,779.79,335.87,343.35,323.17,345.16,2.09,2.08,2.08,2.02
12.23,12.76,14.85,15.33,2.787,2.287,2.693,2.543,3.71,3.334,3.62,3.475,4.188,3.898,4.13,4.002,893.88,833.94,889.97,847.43,105.56,104.32,102.57,101.92,144.624,144.515,145.098,145.293,503.208,508.704,505.613,504.917,1161.05,1145.85,1134.77,1110.41,777.95,785.82,780.24,781.86,343.55,342.77,321.38,328.62,2.08,2.08,2.07,2.08
10.6,13.2,13.08,14.53,2.833,2.455,2.753,2.594,3.675,3.38,3.659,3.502,4.15,3.909,4.145,4.028,929.8,865.5,906.81,845.43,106.25,106.33,104.89,101.01,144.208,144.99,145.459,145.963,505.636,508.855,505.298,507.541,1192.52,1145.62,1150.89,1129.18,780.7,785.53,782.01,784.45,345.94,354.56,335.87,323.17,2.08,2.15,2.09,2.08
11.89,15.63,12.23,14.85,2.834,2.506,2.787,2.693,3.641,3.381,3.71,3.62,4.151,3.923,4.188,4.13,941.0,856.41,893.88,889.97,106.22,103.78,105.56,102.57,144.326,144.073,144.624,145.098,507.463,505.153,503.208,505.613,1188.81,1117.47,1161.05,1134.77,783.62,779.79,777.95,780.24,362.09,345.16,343.55,321.38,2.11,2.02,2.08,2.07
11.52,15.33,10.6,13.08,2.757,2.543,2.833,2.753,3.549,3.475,3.675,3.659,4.061,4.002,4.15,4.145,967.78,847.43,929.8,906.81,108.37,101.92,106.25,104.89,144.148,145.293,144.208,145.459,508.306,504.917,505.636,505.298,1194.71,1110.41,1192.52,1150.89,783.64,781.86,780.7,782.01,359.35,328.62,345.94,335.87,1.8,2.08,2.08,2.09
11.11,14.53,11.89,12.23,2.858,2.594,2.834,2.787,3.574,3.502,3.641,3.71,4.054,4.028,4.151,4.188,990.15,845.43,941.0,893.88,108.42,101.01,106.22,105.56,145.365,145.963,144.326,144.624,510.91,507.541,507.463,503.208,1199.27,1129.18,1188.81,1161.05,786.85,784.45,783.62,777.95,376.78,323.17,362.09,343.55,2.32,2.08,2.11,2.08
11.19,14.85,11.52,10.6,2.87,2.693,2.757,2.833,3.54,3.62,3.549,3.675,3.985,4.13,4.061,4.15,979.72,889.97,967.78,929.8,108.83,102.57,108.37,106.25,145.35,145.098,144.148,144.208,511.391,505.613,508.306,505.636,1191.24,1134.77,1194.71,1192.52,787.87,780.24,783.64,780.7,379.99,321.38,359.35,345.94,2.33,2.07,1.8,2.08
11.57,13.08,11.11,11.89,2.905,2.753,2.858,2.834,3.522,3.659,3.574,3.641,3.963,4.145,4.054,4.151,993.37,906.81,990.15,941.0,109.5,104.89,108.42,106.22,145.062,145.459,145.365,144.326,513.051,505.298,510.91,507.463,1188.27,1150.89,1199.27,1188.81,789.91,782.01,786.85,783.62,378.2,335.87,376.78,362.09,2.35,2.09,2.32,2.11
11.14,12.23,11.19,11.52,2.923,2.787,2.87,2.757,3.531,3.71,3.54,3.549,3.943,4.188,3.985,4.061,1000.95,893.88,979.72,967.78,110.4,105.56,108.83,108.37,145.253,144.624,145.35,144.148,515.428,503.208,511.391,508.306,1200.1,1161.05,1191.24,1194.71,791.95,777.95,787.87,783.64,388.75,343.55,379.99,359.35,2.42,2.08,2.33,1.8
10.86,10.6,11.57,11.11,2.883,2.833,2.905,2.858,3.491,3.675,3.522,3.574,3.903,4.15,3.963,4.054,1004.61,929.8,993.37,990.15,111.36,106.25,109.5,108.42,147.448,144.208,145.062,145.365,520.682,505.636,513.051,510.91,1221.29,1192.52,1188.27,1199.27,799.13,780.7,789.91,786.85,387.02,345.94,378.2,376.78,2.34,2.08,2.35,2.32
11.91,11.89,11.14,11.19,2.851,2.834,2.923,2.87,3.474,3.641,3.531,3.54,3.901,4.151,3.943,3.985,988.33,941.0,1000.95,979.72,111.08,106.22,110.4,108.83,147.056,144.326,145.253,145.35,519.993,507.463,515.428,511.391,1214.18,1188.81,1200.1,1191.24,797.09,783.62,791.95,787.87,380.33,362.09,388.75,379.99,2.21,2.11,2.42,2.33
13.31,11.52,10.86,11.57,2.932,2.757,2.883,2.905,3.585,3.549,3.491,3.522,4.007,4.061,3.903,3.963,980.65,967.78,1004.61,993.37,109.51,108.37,111.36,109.5,147.462,144.148,147.448,145.062,523.85,508.306,520.682,513.051,1199.27,1194.71,1221.29,1188.27,800.34,783.64,799.13,789.91,389.79,359.35,387.02,378.2,2.33,1.8,2.34,2.35
12.95,11.11,11.91,11.14,3.001,2.858,2.851,2.923,3.692,3.574,3.474,3.531,4.115,4.054,3.901,3.943,1042.8,990.15,988.33,1000.95,113.06,108.42,111.08,110.4,148.422,145.365,147.056,145.253,524.284,510.91,519.993,515.428,1211.66,1199.27,1214.18,1200.1,802.96,786.85,797.09,791.95,403.6,376.78,380.33,388.75,2.33,2.32,2.21,2.42
13.59,11.19,13.31,10.86,3.001,2.87,2.932,2.883,3.728,3.54,3.585,3.491,4.152,3.985,4.007,3.903,1041.05,979.72,980.65,1004.61,112.94,108.83,109.51,111.36,148.381,145.35,147.462,147.448,523.744,511.391,523.85,520.682,1186.78,1191.24,1199.27,1221.29,802.96,787.87,800.34,799.13,408.74,379.99,389.79,387.02,2.4,2.33,2.33,2.34
12.25,11.57,12.95,11.91,2.977,2.905,3.001,2.851,3.71,3.522,3.692,3.474,4.149,3.963,4.115,3.901,1000.02,993.37,1042.8,988.33,113.99,109.5,113.06,111.08,147.776,145.062,148.422,147.056,524.242,513.051,524.284,519.993,1204.35,1188.27,1211.66,1214.18,802.35,789.91,802.96,797.09,409.37,378.2,403.6,380.33,2.34,2.35,2.33,2.21
12.41,11.14,13.59,13.31,2.963,2.923,3.001,2.932,3.662,3.531,3.728,3.585,4.11,3.943,4.152,4.007,992.23,1000.95,1041.05,980.65,115.69,110.4,112.94,109.51,148.591,145.253,148.381,147.462,527.287,515.428,523.744,523.85,1211.64,1200.1,1186.78,1199.27,807.29,791.95,802.96,800.34,409.93,388.75,408.74,389.79,2.34,2.42,2.4,2.33
12.34,10.86,12.25,12.95,3.083,2.883,2.977,3.001,3.705,3.491,3.71,3.692,4.102,3.903,4.149,4.115,1022.78,1004.61,1000.02,1042.8,115.09,111.36,113.99,113.06,148.75,147.448,147.776,148.422,529.076,520.682,524.242,524.284,1210.23,1221.29,1204.35,1211.66,808.32,799.13,802.35,802.96,415.91,387.02,409.37,403.6,2.35,2.34,2.34,2.33
12.66,11.91,12.41,13.59,3.157,2.851,2.963,3.001,3.875,3.474,3.662,3.728,4.19,3.901,4.11,4.152,997.34,988.33,992.23,1041.05,115.08,111.08,115.69,112.94,148.895,147.056,148.591,148.381,525.905,519.993,527.287,523.744,1205.46,1214.18,1211.64,1186.78,805.69,797.09,807.29,802.96,436.34,380.33,409.93,408.74,2.35,2.21,2.34,2.4
10.74,13.31,12.34,12.25,3.188,2.932,3.083,2.977,3.93,3.585,3.705,3.71,4.283,4.007,4.102,4.149,1023.68,980.65,1022.78,1000.02,117.03,109.51,115.09,113.99,148.94,147.462,148.75,147.776,528.161,523.85,529.076,524.242,1224.59,1199.27,1210.23,1204.35,808.23,800.34,808.32,802.35,440.23,389.79,415.91,409.37,2.58,2.33,2.35,2.34
11.62,12.95,12.66,12.41,3.227,3.001,3.157,2.963,3.945,3.692,3.875,3.662,4.265,4.115,4.19,4.11,1038.55,1042.8,997.34,992.23,117.71,113.06,115.08,115.69,149.318,148.422,148.895,148.591,530.918,524.284,525.905,527.287,1224.34,1211.66,1205.46,1211.64,813.14,802.96,805.69,807.29,446.63,403.6,436.34,409.93,2.58,2.33,2.35,2.34
11.58,13.59,10.74,12.34,3.286,3.001,3.188,3.083,4.019,3.728,3.93,3.705,4.343,4.152,4.283,4.102,1040.03,1041.05,1023.68,1022.78,116.94,112.94,117.03,115.09,149.777,148.381,148.94,148.75,531.254,523.744,528.161,529.076,1221.38,1186.78,1224.59,1210.23,814.78,802.96,808.23,808.32,450.92,408.74,440.23,415.91,2.58,2.4,2.58,2.35
11.14,12.25,11.62,12.66,3.372,2.977,3.227,3.157,4.153,3.71,3.945,3.875,4.485,4.149,4.265,4.19,1075.06,1000.02,1038.55,997.34,117.69,113.99,117.71,115.08,149.838,147.776,149.318,148.895,532.003,524.242,530.918,525.905,1233.65,1204.35,1224.34,1205.46,813.96,802.35,813.14,805.69,474.87,409.37,446.63,436.34,2.62,2.34,2.58,2.35
13.0,12.41,11.58,10.74,3.309,2.963,3.286,3.188,4.179,3.662,4.019,3.93,4.574,4.11,4.343,4.283,1090.07,992.23,1040.03,1023.68,117.2,115.69,116.94,117.03,149.668,148.591,149.777,148.94,529.848,527.287,531.254,528.161,1215.5,1211.64,1221.38,1224.59,813.71,807.29,814.78,808.23,473.95,409.93,450.92,440.23,2.69,2.34,2.58,2.58
11.4,12.34,11.14,11.62,3.344,3.083,3.372,3.227,4.284,3.705,4.153,3.945,4.666,4.102,4.485,4.265,1073.33,1022.78,1075.06,1038.55,117.28,115.09,117.69,117.71,149.885,148.75,149.838,149.318,531.881,529.076,532.003,530.918,1234.99,1210.23,1233.65,1224.34,814.35,808.32,813.96,813.14,477.65,415.91,474.87,446.63,2.61,2.35,2.62,2.58
11.75,12.66,13.0,11.58,3.482,3.157,3.309,3.286,4.327,3.875,4.179,4.019,4.677,4.19,4.574,4.343,1062.25,997.34,1090.07,1040.03,119.0,115.08,117.2,116.94,150.593,148.895,149.668,149.777,533.931,525.905,529.848,531.254,1229.97,1205.46,1215.5,1221.38,816.75,805.69,813.71,814.78,471.49,436.34,473.95,450.92,2.62,2.35,2.69,2.58
11.99,10.74,11.4,11.14,3.52,3.188,3.344,3.372,4.298,3.93,4.284,4.153,4.636,4.283,4.666,4.485,1072.38,1023.68,1073.33,1075.06,119.3,117.03,117.28,117.69,151.158,148.94,149.885,149.838,537.173,528.161,531.881,532.003,1240.44,1224.59,1234.99,1233.65,819.42,808.23,814.35,813.96,494.35,440.23,477.65,474.87,2.65,2.58,2.61,2.62
11.99,11.62,11.75,13.0,3.522,3.227,3.482,3.309,4.335,3.945,4.327,4.179,4.689,4.265,4.677,4.574,1079.4,1038.55,1062.25,1090.07,120.51,117.71,119.0,117.2,151.414,149.318,150.593,149.668,538.591,530.918,533.931,529.848,1252.84,1224.34,1229.97,1215.5,820.82,813.14,816.75,813.71,510.18,446.63,471.49,473.95,2.39,2.58,2.62,2.69
13.35,11.58,11.99,11.4,3.393,3.286,3.52,3.344,4.29,4.019,4.298,4.284,4.689,4.343,4.636,4.666,1016.13,1040.03,1072.38,1073.33,115.51,116.94,119.3,117.28,151.643,149.777,151.158,149.885,537.331,531.254,537.173,531.881,1221.02,1221.38,1240.44,1234.99,819.93,814.78,819.42,814.35,482.07,450.92,494.35,477.65,2.61,2.58,2.65,2.61
18.26,11.14,11.99,11.75,3.372,3.372,3.522,3.482,4.241,4.153,4.335,4.327,4.657,4.485,4.689,4.677,973.19,1075.06,1079.4,1062.25,111.51,117.69,120.51,119.0,150.97,149.838,151.414,150.593,534.16,532.003,538.591,533.931,1186.69,1233.65,1252.84,1229.97,817.0,813.96,820.82,816.75,438.23,474.87,510.18,471.49,2.6,2.62,2.39,2.62
18.66,13.0,13.35,11.99,3.429,3.309,3.393,3.52,4.253,4.179,4.29,4.298,4.671,4.574,4.689,4.636,995.66,1090.07,1016.13,1072.38,110.83,117.2,115.51,119.3,151.676,149.668,151.643,151.158,535.257,529.848,537.331,537.173,1189.81,1215.5,1221.02,1240.44,818.2,813.71,819.93,819.42,437.02,473.95,482.07,494.35,2.6,2.69,2.61,2.65
17.34,11.4,18.26,11.99,3.522,3.344,3.372,3.522,4.311,4.284,4.241,4.335,4.72,4.666,4.657,4.689,969.62,1073.33,973.19,1079.4,109.67,117.28,111.51,120.51,151.818,149.885,150.97,151.414,535.468,531.881,534.16,538.591,1193.17,1234.99,1186.69,1252.84,817.9,814.35,817.0,820.82,403.5,477.65,438.23,510.18,2.59,2.61,2.6,2.39
23.81,11.75,18.66,13.35,3.375,3.482,3.429,3.393,4.183,4.327,4.253,4.29,4.602,4.677,4.671,4.689,898.75,1062.25,995.66,1016.13,105.85,119.0,110.83,115.51,152.244,150.593,151.676,151.643,533.308,533.931,535.257,537.331,1153.26,1229.97,1189.81,1221.02,817.36,816.75,818.2,819.93,363.64,471.49,437.02,482.07,2.48,2.62,2.6,2.61
16.69,11.99,17.34,18.26,3.514,3.52,3.522,3.372,4.309,4.298,4.311,4.241,4.712,4.636,4.72,4.657,929.5,1072.38,969.62,973.19,109.16,119.3,109.67,111.51,151.871,151.158,151.818,150.97,530.739,537.173,535.468,534.16,1168.8,1240.44,1193.17,1186.69,812.07,819.42,817.9,817.0,394.5,494.35,403.5,438.23,2.84,2.65,2.59,2.6
16.4,11.99,23.81,18.66,3.636,3.522,3.375,3.429,4.404,4.335,4.183,4.253,4.786,4.689,4.602,4.671,956.16,1079.4,898.75,995.66,108.74,120.51,105.85,110.83,150.285,151.414,152.244,151.676,526.57,538.591,533.308,535.257,1169.28,1252.84,1153.26,1189.81,808.89,820.82,817.36,818.2,407.84,510.18,363.64,437.02,2.83,2.39,2.48,2.6
13.05,13.35,16.69,17.34,3.621,3.393,3.514,3.522,4.379,4.29,4.309,4.311,4.746,4.689,4.712,4.72,990.67,1016.13,929.5,969.62,113.17,115.51,109.16,109.67,151.818,151.643,151.871,151.818,533.95,537.331,530.739,535.468,1208.97,1221.02,1168.8,1193.17,816.17,819.93,812.07,817.9,430.16,482.07,394.5,403.5,2.89,2.61,2.84,2.59
13.14,18.26,16.4,23.81,3.653,3.372,3.636,3.375,4.342,4.241,4.404,4.183,4.736,4.657,4.786,4.602,981.13,973.19,956.16,898.75,112.03,111.51,108.74,105.85,151.743,150.97,150.285,152.244,536.153,534.16,526.57,533.308,1199.74,1186.69,1169.28,1153.26,818.93,817.0,808.89,817.36,427.66,438.23,407.84,363.64,2.78,2.6,2.83,2.48
17.74,18.66,13.05,16.69,3.634,3.429,3.621,3.514,4.307,4.253,4.379,4.309,4.715,4.671,4.746,4.712,913.97,995.66,990.67,929.5,108.64,110.83,113.17,109.16,152.086,151.676,151.818,151.871,533.504,535.257,533.95,530.739,1164.89,1189.81,1208.97,1168.8,816.58,818.2,816.17,812.07,412.03,437.02,430.16,394.5,2.83,2.6,2.89,2.84
14.85,17.34,13.14,16.4,3.596,3.522,3.653,3.636,4.255,4.311,4.342,4.404,4.658,4.72,4.736,4.786,954.01,969.62,981.13,956.16,112.4,109.67,112.03,108.74,152.941,151.818,151.743,150.285,538.01,535.468,536.153,526.57,1194.71,1193.17,1199.74,1169.28,820.06,817.9,818.93,808.89,418.52,403.5,427.66,407.84,2.83,2.59,2.78,2.83
15.05,23.81,17.74,13.05,3.572,3.375,3.634,3.621,4.226,4.183,4.307,4.379,4.633,4.602,4.715,4.746,974.74,898.75,913.97,990.67,113.36,105.85,108.64,113.17,153.498,152.244,152.086,151.818,541.804,533.308,533.504,533.95,1196.23,1153.26,1164.89,1208.97,823.96,817.36,816.58,816.17,431.01,363.64,412.03,430.16,2.78,2.48,2.83,2.89
15.23,16.69,14.85,13.14,3.607,3.514,3.596,3.653,4.188,4.309,4.255,4.342,4.584,4.712,4.658,4.736,973.11,929.5,954.01,981.13,113.64,109.16,112.4,112.03,154.332,151.871,152.941,151.743,546.055,530.739,538.01,536.153,1196.34,1168.8,1194.71,1199.74,828.49,812.07,820.06,818.93,440.9,394.5,418.52,427.66,2.7,2.84,2.83,2.78
13.42,16.4,15.05,17.74,3.685,3.636,3.572,3.634,4.252,4.404,4.226,4.307,4.635,4.786,4.633,4.715,998.09,956.16,974.74,913.97,115.58,108.74,113.36,108.64,154.656,150.285,153.498,152.086,546.575,526.57,541.804,533.504,1209.34,1169.28,1196.23,1164.89,829.12,808.89,823.96,816.58,454.38,407.84,431.01,412.03,3.07,2.83,2.78,2.83
12.19,13.05,15.23,14.85,3.567,3.621,3.607,3.596,4.097,4.379,4.188,4.255,4.468,4.746,4.584,4.658,1021.25,990.67,973.11,954.01,116.14,113.17,113.64,112.4,154.749,151.818,154.332,152.941,549.253,533.95,546.055,538.01,1222.16,1208.97,1196.34,1194.71,832.64,816.17,828.49,820.06,464.78,430.16,440.9,418.52,3.07,2.89,2.7,2.83
12.28,13.14,13.42,15.05,3.604,3.653,3.685,3.572,4.116,4.342,4.252,4.226,4.484,4.736,4.635,4.633,1005.54,981.13,998.09,974.74,116.75,112.03,115.58,113.36,155.221,151.743,154.656,153.498,549.557,536.153,546.575,541.804,1227.53,1199.74,1209.34,1196.23,835.0,818.93,829.12,823.96,472.62,427.66,454.38,431.01,3.01,2.78,3.07,2.78
12.63,17.74,12.19,15.23,3.63,3.634,3.567,3.607,4.069,4.307,4.097,4.188,4.431,4.715,4.468,4.584,1027.24,913.97,1021.25,973.11,117.81,108.64,116.14,113.64,156.14,152.086,154.749,154.332,553.298,533.504,549.253,546.055,1237.33,1164.89,1222.16,1196.34,838.71,816.58,832.64,828.49,480.86,412.03,464.78,440.9,3.01,2.83,3.07,2.7
11.92,14.85,12.28,13.42,3.717,3.596,3.604,3.685,4.112,4.255,4.116,4.252,4.44,4.658,4.484,4.635,985.88,954.01,1005.54,998.09,116.72,112.4,116.75,115.58,156.241,152.941,155.221,154.656,553.379,538.01,549.557,546.575,1236.89,1194.71,1227.53,1209.34,841.84,820.06,835.0,829.12,471.37,418.52,472.62,454.38,3.06,2.83,3.01,3.07
11.98,15.05,12.63,12.19,3.706,3.572,3.63,3.567,4.066,4.226,4.069,4.097,4.359,4.633,4.431,4.468,991.16,974.74,1027.24,1021.25,116.74,113.36,117.81,116.14,156.34,153.498,156.14,154.749,554.77,541.804,553.298,549.253,1241.31,1196.23,1237.33,1222.16,843.9,823.96,838.71,832.64,482.27,431.01,480.86,464.78,3.05,2.78,3.01,3.07
11.53,15.23,11.92,12.28,3.582,3.607,3.717,3.604,3.942,4.188,4.112,4.116,4.247,4.584,4.44,4.484,964.34,973.11,985.88,1005.54,118.56,113.64,116.72,116.75,156.759,154.332,156.241,155.221,555.51,546.055,553.379,549.557,1257.91,1196.34,1236.89,1227.53,846.03,828.49,841.84,835.0,495.59,440.9,471.37,472.62,3.01,2.7,3.06,3.01
12.24,13.42,11.98,12.63,3.678,3.685,3.706,3.63,4.02,4.252,4.066,4.069,4.322,4.635,4.359,4.431,1007.42,998.09,991.16,1027.24,118.93,115.58,116.74,117.81,156.919,154.656,156.34,156.14,557.838,546.575,554.77,553.298,1255.77,1209.34,1241.31,1237.33,849.27,829.12,843.9,838.71,497.45,454.38,482.27,480.86,3.1,3.07,3.05,3.01
11.52,12.19,11.53,11.92,3.743,3.567,3.582,3.717,4.09,4.097,3.942,4.112,4.36,4.468,4.247,4.44,1022.13,1021.25,964.34,985.88,121.59,116.14,118.56,116.72,157.409,154.749,156.759,156.241,558.192,549.253,555.51,553.379,1275.54,1222.16,1257.91,1236.89,851.1,832.64,846.03,841.84,499.61,464.78,495.59,471.37,3.25,3.07,3.01,3.06
11.73,12.28,12.24,11.98,3.716,3.604,3.678,3.706,4.066,4.116,4.02,4.066,4.327,4.484,4.322,4.359,1025.46,1005.54,1007.42,991.16,122.03,116.75,118.93,116.74,158.225,155.221,156.919,156.34,560.38,549.557,557.838,554.77,1285.73,1227.53,1255.77,1241.31,853.85,835.0,849.27,843.9,520.09,472.62,497.45,482.27,3.31,3.01,3.1,3.05
10.78,12.63,11.52,11.53,3.789,3.63,3.743,3.582,4.162,4.069,4.09,3.942,4.414,4.431,4.36,4.247,1040.61,1027.24,1022.13,964.34,123.94,117.81,121.59,118.56,158.659,156.14,157.409,156.759,561.425,553.298,558.192,555.51,1297.65,1237.33,1275.54,1257.91,855.07,838.71,851.1,846.03,511.31,480.86,499.61,495.59,3.33,3.01,3.25,3.01
